hotel_unit,name,rating,date,review,processed_review,translated_review
Go,sm,8.5,2023-06-25,"Layaknya hotel * 3, semua standarisasi hotel sudah masuk.",layak hotel semua standar hotel masuk,decent hotel all hotel standards come in
Go,ARIF G.,5.4,2019-06-10,fasilitas parkir yang tidak menyenangkan mengacaukan segalanya,fasilitas parkir senang acau segala,Parking facilities are easy to mess around with
Go,BA,9.7,2019-06-27,"Hotel sangat bersih, kamar juga luas, pegawai hotel juga ramah dan pelayanannya bagus. Untuk menu sarapan juga tiap hari berubah namun hanya buah tidak dalam keadaan fresh.",hotel sangat bersih kamar luas pegawai hotel ramah layan bagus menu sarap tiap hari ubah buah ada fresh,"The hotel is very clean, the rooms are spacious, the hotel staff are friendly, the service is good, the breakfast menu changes every day, the fruit is fresh"
Go,EM,9.4,2017-05-24,"Kondisi fisik bangunan bagus, untuk breakfast perlu lebih banyak variasi makanan.",kondisi fisik bangun bagus breakfast perlu lebih banyak variasi makan,wake up good physical condition breakfast needs more variety in eating
Go,IS,9.7,2023-12-25,"Hotelnya bagus, ada pemandangan kota yang indah",hotel bagus pandang kota indah,nice hotel with beautiful city views
Go,DL,8.5,2019-02-05,"Pelayanan yang diberikan oleh karyawan hotel sangat ramah dan cepat, saya juga mendapatkan kamar dengan view yang bagus, suasananya tidak berisik sehingga bisa untuk istirahat dengan nyaman, lain kali saya ingin kembali menginap disini.",layan beri karyawan hotel sangat ramah cepat dapat kamar view bagus suasana berisik istirahat nyaman kali inap sini,"The service given by the hotel employees is very friendly, quickly you can get a room with a good view, the atmosphere is noisy, you have a comfortable rest when you stay here"
Go,AN,8.5,2023-01-14,"Nilai uang, layanan hebat, makanan enak.",nilai uang layan hebat makan enak,value for money great service delicious food
Go,re,9.4,2024-05-18,"Nginep di sana resepsionis nya ramah banget, selalu tersenyum. Yang agak mungil ramah banget.",inap sana resepsionis nya ramah banget selalu senyum mungil ramah banget,"Staying there, the receptionist is very friendly, always has a very friendly little smile"
Go,TC,8.5,2023-07-02,"Sangat nyaman, dan kamarnya bersih, toilet bersih, air panas normal, karyawan ramah, pokoknya menyenangkan sekali.",sangat nyaman kamar bersih toilet bersih air panas normal karyawan ramah pokok senang sekali,"very comfortable, clean rooms, clean toilets, normal hot water, friendly employees, very happy"
Go,Ratna A. E. P.,6.3,2020-07-29,WiFi tidak menyala dan tidak ada air minum.,wifi nyala air minum,WiFi turns on drinking water
Go,Siska W. W.,9.4,2022-11-21,"Berawal dari iseng check out di bazaar aplikasi. Dapet harga super duper murah. Dari Solo ke Jogja cuma buat staycation di sini. Proses check in lumayan lama ya, hampir 20 menitan. Dan surprise banget ternyata room nya gede, dapet view yang kece, kamar mandi bersih. Kayaknya sih dapet room yang di upgrade karena waktu itu full booked. Overall puas banget.",awal iseng check out bazaar aplikasi harga super duper murah solo jogja cuma buat staycation sini proses check in lumayan lama iya hampir menit surprise banget nyata room nya gede view kece kamar mandi bersih kayak sih room baru waktu full booked overall puas banget,"At the start, just for fun checking out the application bazaar, super duper cheap prices, Solo Jogja, just for a staycation here, the check in process was quite long, yes, almost a minute, the real surprise was that the room was big, the view was cool, the bathroom was clean, like the room was new when it was fully booked, overall very satisfied"
Go,ED,6.1,2018-04-08,Kami hampir tidak sarapan,hampir sarap,almost ready
Go,CA,9.7,2017-06-01,Pelayanannya memuaskan sekalii❤️,layan muas sekali,very satisfied service
Go,FS,6.3,2024-10-17,AC kurang dingin dan pinjem sendok kecil buat kopi aja tidak bisa karena alasan sop hotel!,ac kurang dingin pinjem sendok kecil buat kopi alas sop hotel,"the air conditioner wasn't cold enough, I borrowed a small spoon for coffee as a basis for the hotel soup"
Go,fitri a.,5.4,2017-09-18,Pelayanan kurang memuaskan dan menu makannya hanya satu dan kurang enak.,layan kurang muas menu makan satu kurang enak,"service was not satisfactory, one meal menu was not delicious"
Go,IS,10.0,2017-08-17,"Hotelnya bagus, nyaman dan bersih.",hotel bagus nyaman bersih,nice clean comfortable hotel
Go,YP,6.4,2019-10-09,"Pintu kamar mandi tidak bisa ditutup rapat, di kamar mandi ada kecoanya. Tidak disediakan air mineral botol, katanya bisa ambil di galon yang ada di lorong, Tapi galonnya habis dan tak kunjung diisi. Waktu saya menginap bersamaan deh rombongan anak sekolah, berisik sekali, restoran jadi kotor, makanan selalu langsung habis, Sepertinya pihak dapur sangat kewalahan, waktu check-out perlu 20 menit.",pintu kamar mandi tutup rapat kamar mandi kecoanya sedia air mineral botol kata ambil galon lorong galon habis kunjung isi waktu inap sama deh rombong anak sekolah berisik sekali restoran jadi kotor makan selalu langsung habis seperti pihak dapur sangat kewalahan waktu checkout perlu menit,"the bathroom door was closed tightly, the bathroom had cockroaches, bottled mineral water was available, said take the gallon, the gallon hall ran out of filling, the time of stay was the same as the group of school children, the restaurant was very noisy, the restaurant was dirty, the food always ran out straight away, it seemed like the kitchen was very overwhelmed, the checkout time took minutes"
Go,amalia t.,8.8,2022-07-08,"Fasilitas oke, kamarnya bersih, staff ramah, pilih kamar yang view ring road atau timur biar ga serem, cuma kemaren terkendala di kunci error jadi kamar ga bisa ke buka, agak pegel ya bolak balik terus ke lobby, tapi buat harga yang di dapet pas weekend+pjf+libur sekolah worth it banget.",fasilitas oke kamar bersih staff ramah pilih kamar view ring road timur biar rem cuma kemarin kendala kunci error jadi kamar buka gel iya bolak balik terus lobby buat harga pas weekendpjflibur sekolah worth it banget,"OK facilities, clean rooms, friendly staff, choose a room with a view of the East Ring Road, let the brakes only happen yesterday, there was a problem with the key error, so the room opened the gel, yes, back and forth and the lobby for the price at weekends, school holidays are really worth it"
Go,RA,8.4,2017-12-26,"Secara keseluruhan baik. Namun, ada kekurangan yaitu makanan dan tak ada petunjuk jalan ke hotel. Terima kasih.",seluruh baik kurang makan tunjuk jalan hotel terima kasih,"all good, less food, show me the way to the hotel, thank you"
Go,ny,9.4,2017-04-25,Tempatnya enak dan pelayanannya memuaskan,tempat enak layan muas,nice place with satisfying service
Go,DEDE F. A.,8.3,2018-01-07,"Lokasi strategis dekat bandara. Tidak bisa early check in, kami datang jam 10.30 dan membayar charges agar bisa early check in. Telepon laundry, restaurant tidak pernah diangkat. Lantai kamar berdebu mungkin bisa dilapisi karpet agar tidak berdebu. Tidak bisa minta extra pillow, padahal kami butuh karena membawa bayi. Hanya dapat 1 kartu kamar sementara akses lift membutuhkan kartu. Lainnya baik, TV, AC dan kamar mandi dengan air panas. Secara umum bagus dengan harga terjangkau dan lokasi yang sangat strategis.",lokasi strategis dekat bandara early check in datang jam bayar charges early check in telepon laundry restaurant pernah angkat lantai kamar debu mungkin lapis karpet debu minta extra pillow padahal butuh bawa bayi kartu kamar akses lift butuh kartu lain baik tv ac kamar mandi air panas umum bagus harga jangkau lokasi sangat strategis,"strategic location near the airport, early check in, time to pay charges, early check in, telephone, laundry, restaurant, room floor has been lifted, dust may be a layer of carpet, dust, asked for an extra pillow, even though you needed to bring a baby, room card, lift access, needed another card, good TV, AC, public hot water bathroom, good price reach very strategic locations"
Go,NH,9.0,2018-06-18,"Semuanya baik-baik saja kecuali makanan :( Aku punya mie dan itu benar-benar buruk, itu mentah dan sangat kering mereka hanya memiliki beberapa menu sarapan.",semua baikbaik makan aku punya mie benarbenar buruk mentah sangat kering milik beberapa menu sarap,all good then I had noodles really bad raw very dry belonging to some breakfast menu
Go,mr,8.5,2019-01-05,"Hotel bagus, fasilitas lengkap.",hotel bagus fasilitas lengkap,good hotel complete facilities
Go,SM,5.1,2021-11-21,"Datang ke lokasi mau menuju kamar, kartu buat buka tidak bisa lalu respon lama, setelah masuk kamar wifi tidak terkoneksi. Akhirnya hotel tidak saya pakai saya kasih ke karyawan dan saya pindah ke hotel lain.",datang lokasi mau tuju kamar kartu buat buka lalu respon lama masuk kamar wifi koneksi akhir hotel pakai kasih karyawan pindah hotel,"Arrived at the location and wanted to go to the card room to open it, then the response took a long time to enter the room, the wifi connection at the end of the hotel was used by employees to move hotels"
Go,EE,9.4,2017-05-14,"Mendapatkan hotel yang masih sangat baru dengan harga yang murah. Kamar besar, bagus dan bersih. Lokasi agak jauh dari pusat kota, dekat ke bandara, memudahkan kami karena harus menggunakan penrbangan pagi.",dapat hotel sangat baru harga murah kamar besar bagus bersih lokasi jauh pusat kota dekat bandara mudah guna penrbangan pagi,"got a very new hotel, cheap price, nice big room, clean location, far from the city center, near the airport, easy for morning flights"
Go,EK,8.6,2022-06-18,"Kamar lumayan bersih. Walaupun agak berdebu dan sprei serta bed covernya sudah kusam. Tisunya sedikit banget dan pas datang sabun di WC sudah habis. AC kamar dingin. View dari kamar bagus di lantai atas. Makanan lumayan lah. Saran juga ya, semoga klosetnya lebih rajin di sikat dan handuk serta sprei bed cover yang sudah kusam diganti saja.",kamar lumayan bersih walaupun debu sprei bed covernya kusam tisu sedikit banget pas datang sabun wc habis ac kamar dingin view kamar bagus lantai atas makan lumayan lah saran iya moga kloset lebih rajin sikat handuk sprei bed cover kusam ganti,"the room is quite clean even though the dust on the bed cover is dull, the tissue is very little when it comes, the toilet soap is out of air conditioning, the room is cold, the view of the room is good, the top floor has a good meal, a suggestion, I hope the toilet is more diligent in brushing the towels, the bed cover is dull, replace it"
Go,Tubagus P.,8.5,2023-07-02,"Spacious room, a lot of toko oleh-oleh nearby.",spacious room a lambat of toko oleholeh nearby,spacious room a slow of souvenir shop nearby
Go,d,6.0,2019-08-25,"Sebenarnya untuk sebuah hotel sudah bagus tapi service dll nya itu looo sangat mengecewakan : 1. kamar hotel tidak kedap suara , ada suara geser kursi dan toilet di kamar sebelah sangat terdengar apalagi waktu pembersihan kamar sangat berisik 2. bantal sangat tipis jadi pusing karena tidak nyaman saat posisi tidur 3. tidak disediakan tissue & tempat sampah di kamar , hanya ada di kamar mandi yang kebutuhanya berbeda 4. kran penyemprot di toilet bocor 5. breakfast variasi nya kurang sekali dan menu sangat biasa , tidak di refill padahal sudah habis semua dan itu masih jam set 9 pagi, dan staff yang ada di resto hanya 2 kasihan karena bersih2 begitu banyak meja dan melayani permintaan guest tolong ditingkatkan karena hotel sudah lumayan bagus",benar buah hotel bagus service dan lain nya looo sangat kecewa kamar hotel kedap suara suara geser kursi toilet kamar belah sangat dengar waktu bersih kamar sangat berisik bantal sangat tipis jadi pusing nyaman posisi tidur sedia tissue tempat sampah kamar kamar mandi kebutuhanya beda kran semprot toilet bocor breakfast variasi nya kurang sekali menu sangat biasa refill padahal habis semua jam set pagi staff resto kasihan bersih banyak meja layan minta guest tingkat hotel lumayan bagus,"it's true that the hotel is good, the service and others are very disappointed, the hotel room is soundproof, the sound of sliding of the toilet seat, the room is split, you can hear it when you clean the room, the room is very noisy, the pillows are very thin, so you feel dizzy, the sleeping position is comfortable, the sleeping position is ready, the trash can in the bathroom, the bathroom needs different taps, the toilet spray is leaking, breakfast There is very little variety, the menu is very regular in refills even though they are all sold out at the morning set, the restaurant staff is poor, clean, lots of service tables, asking for guests, the hotel level is pretty good"
Go,ZA,8.5,2018-12-23,"Mantap, sarapan enak, good lah.",mantap sarap enak bagus lah,"great, good breakfast"
Go,AF,6.5,2023-01-11,Breakfast not worth it. Just okay,breakfast henti worth it just okay,breakfast is definitely worth it just okay
Go,AN,5.9,2018-06-21,"kami menunggu untuk check-in mulai pukul 14:00, tetapi resepsionis mengatakan kamarnya penuh dan tamu belum check-out dari kamar .. akhirnya check-in pukul 17:00. banyak orang lain juga tidak dapat check-in tepat waktu . tinggal di sana biasa-biasa saja, sarapan hanya standar.",tunggu checkin mulai pukul resepsionis kata kamar penuh tamu checkout kamar akhir checkin pukul banyak orang checkin tepat waktu tinggal sana biasabiasa sarap standar,wait for checkin starting at the receptionist says the room is full of guests checkout the room ends checkin at many people checkin on time stay there as usual standard breakfast
Go,SD,10.0,2019-04-22,Rekomendasi hotel bila di Yogya.,rekomendasi hotel bila yogya,Jogja villa hotel recommendation
Go,GE,10.0,2017-11-21,tempatnya recommended kalau ke jogja lagi,tempat recommended kalau jogja,recommended place in Jogja
Go,Gusfatma A. D.,4.5,2019-07-15,"1. Tidak boleh meminjam piring/sendok ketika kami pesan makanan delivery dari luar 2. Anak umur 1,5 tahun dikenakan charge lagi untuk sarapan di hotel 3. Tidak ada sabun/shampoo di kamar mandi (dispenser kosong) 4. Kamar berdebu",pinjam piringsendok pesan makan delivery luar anak umur tahun kena charge sarap hotel sabunshampoo kamar mandi dispenser kosong kamar debu,borrow plate spoon order meal delivery outside year old child charged breakfast hotel soapshampoo bathroom dispenser empty dust room
Go,EC,5.9,2020-02-04,"Kamarnya oke, cukup besar dan saya mendapat harga bagus dari pemesanan melalui aplikasi. Lokasinya bagus. Masalahnya adalah mereka dikenakan biaya (mungkin) semuanya. Saya meminta bantal tambahan karena bantal yang disediakan di kamar hanya dua, datar dan tidak nyaman. Mereka menagih saya Rp 10.000 per bantal. Saya kemudian meminta dua gula tambahan dalam sachet karena mereka hanya menyediakan dua sachet gula, dan mereka membebankan Rp 5.000 per sachet. Itu bukan jumlah yang mengkhawatirkan saya, itu hanya jumlah kecil, tetapi saya telah tinggal di banyak hotel yang berbeda, dan tidak ada hotel yang menagih saya hanya untuk bantal atau gula tambahan sebelumnya. Tidak ada tanda terima yang diberikan kepada saya untuk pembayaran itu. Hotel ini juga mengganti botol air dengan dispenser air di koridor setiap lantai - yang sebenarnya merupakan ide bagus. Tapi sayang sekali, saya tidak bisa menggunakan dispenser air di koridor lantai saya karena air beku di dispenser (?) Dan staf tidak mengganti dispenser air jadi saya harus turun untuk mengambil air. Kunci kamar juga digunakan sebagai kunci akses ke lantai tempat ruangan itu berada. Jadi tanpa bantuan dari staf, saya pikir saya tidak akan bisa mendapatkan air dari lantai lain. Bukan pengalaman yang menyenangkan juga. Silakan lakukan lebih baik, dan tinjau kebijakan Anda.",kamar oke cukup besar dapat harga bagus mesan lalu aplikasi lokasi bagus masalah kena biaya mungkin semua minta bantal tambah bantal sedia kamar datar nyaman tagih rp per bantal kemudian minta gula tambah sachet sedia sachet gula beban rp per sachet bukan jumlah khawatir jumlah kecil tinggal banyak hotel beda hotel tagih bantal gula tambah belum tanda terima beri bayar hotel ganti botol air dispenser air koridor lantai benar rupa ide bagus sayang sekali guna dispenser air koridor lantai air beku dispenser staf ganti dispenser air jadi turun ambil air kunci kamar guna kunci akses lantai tempat ruang ada jadi bantu staf pikir dapat air lantai bukan alam senang sila laku lebih baik tinjau bijak,"the room is okay, big enough, got a good price, ordered then the application, good location, problem with charges, maybe everyone asked for pillows, plus pillows, comfortable flat room, charged Rp. per pillow, then asked for sugar added sachets, sugar sachets were available, charge Rp. per sachet, not a small amount, worry about small amounts, lots of different hotels Hotel charges for added sugar pillow, no receipt, pays hotel, replaces water bottle, floor corridor water dispenser really looks like a good idea, it's a shame to use the floor corridor water dispenser, frozen water dispenser, staff replace the water dispenser, so go down, get water, room key, use the floor access key where the room is so help the staff think it can be floor water not happy nature please behave better review wisely"
Go,Ir Bayu W. T. S.,8.5,2023-07-31,"Bagus, bersih, nyaman. Lokasi cukup strategis.",bagus bersih nyaman lokasi cukup strategis,nice clean comfortable quite strategic location
Go,Afik D. C.,8.6,2020-08-24,Fasilital sangat memadah untuk mengianap.,fasilital sangat madah mengianap,Facilities are very easy to sleep on
Go,Anang W. H.,6.8,2017-11-01,Cukup nyaman untuk kebersihan & pelayanan,cukup nyaman bersih layan,"quite comfortable, clean service"
Go,Y,8.8,2018-07-30,Terima kasih banyak. Saya suka kamarnya,terima kasih banyak suka kamar,thank you very much like the room
Go,Moranda G.,9.1,2018-11-29,"Nice hotel, ramah, bersih dan murah.",bagus hotel ramah bersih murah,nice clean cheap friendly hotel
Go,G,6.0,2019-09-08,"Memang cocok hanya sebagai hotel transite. Parkir sangat minim, tidak ada parkir gedung, tidak ada peneduh, lahan terbatas, valley tidak ada. Tidak ada bell boy, karyawan hotel juga tidak sigap melihat barang bawaan tidak berusaha membantu kalau tidak disuruh, keramahan sangat kurang. Lorong tidak ada ac, saat kunci kami bermasalah saya bolak balik naik turun ke resepsionis, dan anak & ibu saya kepanasan menunggu di depan pintu kamar. 3x ganti kunci baru bisa. Toiletries juga sangat minim, hanya ada sikat gigi, sanitary bag, dan shower cap. Suara exhaust kamar mandi sangat keras dengungannya. Benar review2 di bawah, bahwa hanya ada tissue di kamar mandi. Di ruang tidur tidak ada tissue dan tempat sampah. Bantal hanya ada 2, dan hanya bantal dacron biasa. Ruangan sangat tidak kedap suara, sepanjang malam mendengar decitan furniture yang dipindah-pindah dan suara lift. Saya tidak ambil breakfast hotel jadi tidak bisa review makanan. Kalau dari Solo, jauh sekali cari u turn untuk ke hotel, baru ada U turn di bawah jembatan janti. Untuk plusnya hanya: air panas ok, shower ok, colokan listrik banyak. Selain itu, so sorry to say, not recomended, apalagi untuk keluarga. Semoga kedepannya lebih diperbaiki lagi layanan & fasilitasnya.",memang cocok hotel transite parkir sangat minim parkir gedung teduh lahan batas valley bell boy karyawan hotel sigap lihat barang bawa usaha bantu kalau suruh ramah sangat kurang lorong ac kunci masalah bolak balik naik turun resepsionis anak ibu panas tunggu depan pintu kamar tidak bisa ganti kunci baru toiletries sangat minim sikat gigi sanitary bag shower cap suara exhaust kamar mandi sangat keras dengung benar review bawah tissue kamar mandi ruang tidur tissue tempat sampah bantal bantal dacron biasa ruang sangat kedap suara panjang malam dengar decit furniture dipindahpindah suara lift ambil breakfast hotel jadi review makan kalau solo jauh sekali cari kamu turn hotel baru kamu turn bawah jembatan janti plus air panas shower colok listrik banyak so maaf to sayang henti recomended keluarga moga depan lebih baik layan fasilitas,"indeed suitable for transite hotels, very minimal parking, shady building parking, border area, valley bell boy, hotel employees are alert to check luggage, try to help if asked to be friendly, very lacking, AC hallway, keys, problems going back and forth up and down, receptionist, child, hot mother, waiting at the front door of the room, can't change the new key, toiletries Very minimal toothbrush, sanitary bag, shower cap, the sound of the bathroom exhaust is very loud, buzzing, really review under the bathroom tissue, bedroom tissue, trash can, ordinary Dacron pillows, the room is very soundproof, long nights, hear the squeak of furniture being moved, sound of the lift, take breakfast at the hotel, so review eating if you're solo looking far away you turn to the new hotel, you turn under the janti bridge plus hot water, shower, lots of electric plugs, so sorry to darling, stop, recommended family, hopefully the facilities will be better in the future"
Go,Rais A. A.,8.8,2023-01-25,"Untuk clean lines lebih ditingkatkan lagi. Tembok kamar mandi sudah licin dan menguning. Ada beberapa noda di bagian ceiling kamar yang kami tempati. TV di kamar yang kami tempati, layarnya berwarna biru, tidak seperti biasanya. Mungkin bisa dicek. Tapi overall cukup memuaskan.",clean les lebih tingkat tembok kamar mandi licin kuning beberapa noda bagi ceiling kamar tempat tv kamar tempat layar warna biru biasa mungkin cek overall cukup muas,clean les more level bathroom walls are slippery yellow some stains on the ceiling of the room where the tv is the room where the screen is normal blue maybe check the overall quite satisfied
Go,AM,10.0,2017-05-18,Bagus lah. Harga juga bersahabat,bagus lah harga sahabat,"that's a good price, friend"
Go,Tri M.,8.8,2019-01-14,"Lokasi cukup strategis dengan pelayanan hotel yang memuaskan, kalau ke jogja akan balik lagi menginap disini, staffnya cukup ramah.",lokasi cukup strategis layan hotel muas kalau jogja balik inap sini staffnya cukup ramah,"The location is quite strategic, the hotel service is satisfactory, if you come back to Jogja, the staff is quite friendly"
Go,JB,8.5,2023-08-12,Lokasinya mudah di temukan di pinggir jln raya. Pegawainya ramah.,lokasi mudah temu pinggir jalan raya pegawai ramah,"easy location to meet on the main road, friendly staff"
Go,RS,8.5,2018-07-30,"Pelayanan ramah, check-in dan check-out cepat, kamar rapi, AC dingin, minus, parkir mobil di luar area, blower di kamar mandi berisik, pintu tidak ada safety lock gandanya, low budget dengan fasilitas yang tersedia lumayan lah.",layan ramah checkin checkout cepat kamar rapi ac dingin minus parkir mobil luar area blower kamar mandi berisik pintu safety lock ganda kalau budget fasilitas sedia lumayan lah,"Friendly service, fast checkin, fast checkout, neat rooms, cold AC, minus car parking outside the blower area, noisy bathroom, double safety lock door, if the budget is available, the facilities are not bad"
Go,VI,8.5,2017-10-03,"Hotel nyaman, lokasi cukup stategis",hotel nyaman lokasi cukup stategis,"comfortable hotel, quite strategic location"
Go,RA,6.0,2022-12-28,"Saya nginap di sana 3 malem buat holiday tp hotel ga sesuai ekspektasi kamar kotor berdebu, AC kurang dingin, parkiran mobil kurang luas susah buat parkir. Sprei banyak bercak noda, kamar mandi kurang terawat, saluran air kamar mandi buntu. Bad experiance.",nginap sana malam buat holiday hotel sesuai ekspektasi kamar kotor debu ac kurang dingin parkir mobil kurang luas susah buat parkir sprei banyak bercak noda kamar mandi kurang awat salur air kamar mandi buntu buruk experiance,stayed there the night for a holiday hotel according to expectations the room was dirty dust the air conditioner was not cold enough the car park was not spacious enough it was difficult to park the bed sheets had lots of stains the bathroom was poorly maintained the bathroom water pipes were dead end bad experience
Go,rp,8.1,2018-01-05,"Cocok untuk budget hotel, saya tinggal karena kemalaman untuk melanjutkan perjalanan, untuk tidur nyaman.",cocok budget hotel tinggal malam lanjut jalan tidur nyaman,"Suitable for budget hotel, stay the night and sleep comfortably"
Go,sb,6.1,2022-05-14,"Kamar tidak bersih, lorong kamar bau wc, bantal kempes, handuk kecoklatan dan kotor, parkiran kurang, saat datang troli barang rusak padahal membawa barang banyak sehingga sangat menyusahkan.",kamar bersih lorong kamar bau wc bantal kempes handuk coklat kotor parkir kurang datang troli barang rusak padahal bawa barang banyak sangat susah,"the room is clean, the hallway smells like the toilet, flat pillows, dirty brown towels, parking is not coming, the trolley for goods is damaged even though it is very difficult to carry a lot of things"
Go,Diana D. I.,6.5,2022-04-11,"Pilih kamar yang bisa smoking room, ternyata tidak tersedia di hotel ini. Harusnya di aplikasi juga di info bahwa semua kamar bebas rokok, jadi tamu tidak kecewa. Semoga bisa lebih update lagi info&fasilitas hotel yang diberikan ke tamu. Untuk reseptionis nya bagus, dan ramah. Terima kasih.",pilih kamar smoking room nyata sedia hotel harus aplikasi informasi semua kamar bebas rokok jadi tamu kecewa moga lebih baru infofasilitas hotel beri tamu reseptionis nya bagus ramah terima kasih,"choose a smoking room, a real smoking room is available, the hotel must apply information about all non-smoking rooms, so guests will be disappointed, hopefully there will be more information on hotel facilities, give guests a good, friendly reception, thank you"
Go,EJ,5.9,2019-10-12,"permintaan khusus untuk kamar bebas rokok dengan tempat tidur ganda tidak terpenuhi .. dispenser air untuk air minum isi ulang setiap lantai kosong .. layanan kamar buka hanya sampai jam 9 malam .. proses check in lebih dari 15 menit ... kamar mandi ... angkat lift hanya satu yang aktif , satu rusak ..",minta khusus kamar bebas rokok tempat tidur ganda penuh dispenser air air minum isi ulang lantai kosong layan kamar buka jam malam proses check in lebih menit kamar mandi angkat lift satu aktif satu rusak,ask specifically for a non-smoking room full double bed water dispenser drinking water refill empty floor room service open curfew check in process takes more minutes bathroom lift lift one active one broken
Go,MI,6.5,2020-08-31,Pada fasilitas tertulis air mineral cuma cuma. namun di kamar tidak disediakan.,fasilitas tulis air mineral cuma cuma kamar sedia,Mineral water writing facilities are the only rooms available
Go,Meidinda A. w.,10.0,2023-11-08,"Firts time nginep di Grand Orchid Yogya. Bener-bener masa honeymoon yang indah dan puas sekali dapat harga diskon, super murah tapi sudah + sarapan 😍😗👍. Semoga bisa datang lagi di lain waktu 🥰",firts time inap grand orchid yogya benerbener masa honeymoon indah puas sekali harga diskon super murah sarap moga datang waktu ,first time staying at grand orchid jogja really beautiful honeymoon period very satisfied super cheap discount price good luck hopefully it will come on time
Go,Af,8.5,2022-12-11,Untuk pelayanan oklah..cukup bagus..semoga dapat dipertahankan,layan oklahcukup bagussemoga tahan,"the service is ok, quite good, hope it lasts"
Go,PG,8.5,2018-04-06,"Pelayanan baik, fasilitas bagus, dekat mau kemana pun.",layan baik fasilitas bagus dekat mau,"good service, good facilities near Mau"
Go,DF,8.8,2022-08-02,"Cukup nyaman, fasilitasnya standart hotel pasa umumnya, nothing special. Staffnya juga cepat tanggap saat baterai TV tidak berfungsi, sabun habis. Oke lah untuk tempat istirahat. Di lobi juga ada air isi ulang yang bisa diambil selama menginap.",cukup nyaman fasilitas standart hotel pasa umum nothing special staffnya cepat tanggap baterai tv fungsi sabun habis oke lah tempat istirahat lobi air isi ulang ambil lama inap,quite comfortable standard hotel facilities in general nothing special the staff is quick to respond the tv battery the soap function runs out okay the rest area lobby water refills take a long stay
Go,YK,5.9,2017-12-29,"Ruangan itu ok tapi sarapan yang mengerikan, lebih dari dimasak sayuran, hambar dan sangat batas pilihan.",ruang sarap keri lebih masak sayur hambar sangat batas pilih,"Keri's breakfast room is more cooked, bland vegetables are very limited in choice"
Go,AA,8.5,2017-08-10,"Pengalaman yang baik, akses mudah.",alam baik akses mudah,good nature easy access
Go,RE,8.7,2017-05-15,"Menu sarapan kurang variatif, kamar luas.",menu sarap kurang variatif kamar luas,"the breakfast menu is less varied, the rooms are spacious"
Go,HJ,6.0,2021-05-24,"Ada pilihan non smoking room, tapi tidak tersedia smoking room",pilih non smoking room sedia smoking room,"Choose a non-smoking room, there is a smoking room available"
Go,rahmat s.,9.7,2018-02-25,"Hotel bagus, harga oke, tempat strategis, sangat bersih, service bagus. Recommended !",hotel bagus harga oke tempat strategis sangat bersih service bagus recommended,"good hotel, okay price, strategic location, very clean, good service, recommended"
Go,LN,8.5,2022-10-15,"Menyenangkan dapat kamar lantai 8, tp sialnya kami jam 1 pagi mendenger orang lari mondar mandir depan kamar dan mengetuk pintu, horor: (.",senang kamar lantai sial jam pagi mendenger orang lari mondar mandir depan kamar ketuk pintu horor,"Happy to be on the floor in the morning, hearing people running back and forth in front of the room, knocking on the horror door"
Go,Sw,6.0,2018-12-22,Hotel sedikit kurang cekatan dalam melayani komplain.,hotel sedikit kurang cekat layan komplain,The hotel is a little less responsive in handling complaints
Go,R***t,8.8,2024-11-13,"Hotel yang worth melebihi harganya. Staf ramah, saya tengah malam mengeluhkan kamar mandi yang tiba-tiba terkunci, petugas segera datang merespon dengan cepat dan tanggap. Cukup aneh kamar mandi bisa terkunci sendiri dari dalam. Tetapi hal-hal lain luar biasa.",hotel worth lebih harga staf ramah tengah malam keluh kamar mandi tibatiba kunci tugas segera datang merespon cepat tanggap cukup aneh kamar mandi kunci sendiri halhal luar biasa,"the hotel is worth more, the price is friendly, the staff in the middle of the night complained, the bathroom suddenly got the key, the task came immediately, responded quickly, quite strange, the bathroom had its own lock, extraordinary things"
Go,WA,5.2,2023-11-27,"Hotel bintang 3 terburuk yang pernah saya datangi. Privasi ke tamu tidak ada sama sekali. Saat pergi kunci tertinggal menempel di tempatnya. Ketika kembali sudah tidak ada, kedua waktu istri mandi tiba-tiba ada karyawan yang nyolonong masuk tanpa ketuk pintu dan permisi. Dan tanpa dosa bertanya kok gak check out? Padahal saya bayar menginap untuk 2 hari. Gimana coba ada orang mandi main masuk. Gak masuk akal banget itu tugas reception dan harusnya gak main masuk kamar gitu aja tanpa permisi. Pihak hotel diminta pertanggungjawaban sampai check out gak ada penyelesaian. Tolong buat General Manager tolong di didik stafnya. Biar tau etika. Ajari sesuai SOP perhotelan. Hotel ini sangat tidak recommended.",hotel bintang buruk pernah datang privasi tamu sama sekali pergi kunci tinggal tempel tempat dua waktu istri mandi tibatiba karyawan nyolonong masuk ketuk pintu permisi dosa tanya kok check out padahal bayar inap hari bagaimana coba orang mandi main masuk masuk akal banget tugas reception harus main masuk kamar permisi pihak hotel minta pertanggungjawaban check out selesai buat general manager didik staf biar tahu etika ajar sesuai sop hotel hotel sangat recommended,bad star hotel never came guest privacy at all left the key just stuck the place two times the wife showered suddenly the employee came in knocking on the door excuse me sin asking why did you check out even though you paid for the day's stay how can someone try to take a shower it makes sense really the reception task has to play to enter the room excuse me The hotel asks for responsibility for check out to be completed for the general manager to educate the staff so they know teaching etiquette according to hotel soup. The hotel is highly recommended
