hotel_unit,name,rating,date,review,processed_review,translated_review
GDHY,DR,9.6,2018-06-26,Kamar lumayan bagus untuk harga segitu kamar juga luas lumayan bersih. Hanya di breakfastnya aja makanannya untuk menu sedikit sekali dan kurang variatif tidak menarik.,kamar lumayan bagus harga segitu kamar luas lumayan bersih breakfastnya makan menu sedikit sekali kurang variatif tarik,"The room is pretty good the price is that a large room is pretty clean, the breakfast eats a little menu, very less varied"
GDHY,ro,9.1,2018-03-31,Swernya lebih baik di perbaiki biar air keluar dengan baik.,swernya lebih baik baik biar air keluar baik,the wise is better so that the water comes out well
GDHY,Eka p.,9.7,2019-08-05,"Hotel: 8 (hotel lama masih terlihat menawan & mewah). Fasilitas: 8. Staff: 8 (ramah semua dari depan sampai belakang). Kebersihan: 7.5. Kamar: 8,5 (tipe executive). Tempat parkir: 8 (cukup luas & teduh). Breakfast: 8 (variatif & enak). Pelayanan: 8. Kenyamanan: 8.5 (cukup hening, nyaman). Lokasi: 8 (akses mudah & dekat bandara).",hotel hotel lama lihat tawan mewah fasilitas staff ramah semua depan belakang bersih kamar tipe executive tempat parkir cukup luas teduh breakfast variatif enak layan nyaman cukup hening nyaman lokasi akses mudah dekat bandara,Hotel Hotel Old see luxury tawan luxury staff facility All Friendly Front Front Back Room Executive Type Parking Space Is Slas enough Breakfast Variative Delicious Layan Comfortable Quiet Quiet Quiet
GDHY,AD,9.1,2017-05-30,Nyaman kamarnya bagus cuma apes aja kunci kamarnya lelet bikin sebel dimasukin g bisa langsung buka pintu dl nunggu 5 menitan.,nyaman kamar bagus cuma sial kunci kamar lambat bikin kesal dimasukin g langsung buka pintu dulu tunggu menit,"Comfortable Good Room Just Damn the Slow Room Key Makes Annoyed In Penters G immediately open the door first, wait for the minute"
GDHY,Usman,10.0,2018-04-07,"Sangat menyenangkan, dan membahagiakan.",sangat senang bahagia,Very happy happy
GDHY,an,9.4,2017-07-02,"Dekat Bandara, hadiah yang masuk akal, tempat yang nyaman.",dekat bandara hadiah masuk akal tempat nyaman,near the airport the gift makes sense where it is comfortable
GDHY,MS,8.5,2020-03-21,"Hotelnya oke banget, stafnya juga ramah. Recommended banget.",hotel oke banget staf ramah recommended banget,Hotel is very okay staff friendly very recommended
GDHY,BP,8.4,2017-07-01,Lumayan bersih hanya breakfastnya kurang baik,lumayan bersih breakfastnya kurang baik,pretty clean breakfast is not good
GDHY,HE,9.7,2023-10-08,Pastinya kami akan segera menginap lagi.,pasti segera inap,Definitely immediately stay
GDHY,KA,9.4,2018-03-25,"Tertarik kesini karena lihat ada promo, saya kira karena promo dapat kamar yang biasa aja tapi ternyata kamarnya bagus, rapih, dan bersih. Wifin tv cable, air con dikamar juga nggak bermasalah sama sekali. Breakfast oke, banyak pilihan dan overall enak. Staffnya ramah, membantu menawarkan diantar ke kamar juga. Kamar mandi sedikit terkesan agak tua, dan beberapa ada yang sudah berkarat. Tapi nggak masalah buat saya. Saya juga pesan makan malam lewat room service, makanannya juga oke dan worth it sesuai dengan value. Overall menginap disini menyenangkan. Thank you!",tarik kesini lihat promo kira promo kamar biasa nyata kamar bagus rapih bersih wifin tv cable air con kamar masalah sama sekali breakfast oke banyak pilih overall enak staffnya ramah bantu tawar antar kamar kamar mandi sedikit kes tua beberapa karat masalah buat pesan makan malam lewat room service makan oke worth it sesuai value overall inap sini senang thank you,"Pull here see the promo of the promo of the real room, a real room neatly neat clean wifin tv air con problem, the problem is at all breakfast, okay, a lot of choosing a good overall, the staff is friendly. okay worth it according to value overall inpas here happy thank you"
GDHY,G,8.5,2019-11-23,"Sayanya keluarga sangat puas menginap di tidak, kami menginap 2 mlam 3 kamar. anak-anak puas berenang dan maun. sarapan enak, kamar sangat luas. Dengan harga segitu sangat puas",saya keluarga sangat puas inap inap mlam kamar anakanak puas renang maun sarap enak kamar sangat luas harga segitu sangat puas,"I am a family very satisfied in the night inpatients of the children's room, the child is satisfied with the swimming swimming, maun, the room is very wide, the price is very satisfied"
GDHY,hw,8.5,2018-05-02,Jemputannya kebandara saya lupa,jemput bandara lupa,Pick up the airport forgot
GDHY,D,6.6,2019-05-07,"Menu sarapan kurang variatif, hendaknya perbanyak jenis menu sarapannya.",menu sarap kurang variatif hendak banyak jenis menu sarap,"The Sarap Sayap menu is less varied, there are many types of sap"
GDHY,CS,8.5,2017-10-03,"Pelayanan yang baik, sarapan yang enak dan ruang yang luas untuk beristirahat.",layan baik sarap enak ruang luas istirahat,good service good sap delicious space rest
GDHY,DK,8.8,2018-01-04,"Lokasi dekat bandara , petugas ramah dan membantu, makanan cukup variatif.",lokasi dekat bandara tugas ramah bantu makan cukup variatif,location near the airport friendly assignment to eat quite varied
GDHY,Adi A.,8.5,2019-09-10,"Kamar luas, bersih, mantap, kolam renang nyaman, enjoy aman.",kamar luas bersih mantap kolam renang nyaman enjoy aman,"The room is spacious clean, a comfortable swimming pool, enjoy safe"
GDHY,Dieniar N. R.,9.1,2020-01-12,"Kamar bersih dan nyaman, pelayanan baik dan ramah, petugas siap siaga, highly recommended.",kamar bersih nyaman layan baik ramah tugas siap siaga highly recommended,Clean room comfortable serving good friendly task ready to be alert highly recommended
GDHY,FA,9.4,2017-10-24,"Beberapa kali saya menginap di GQ. Pelayanan Tetap Memuaskan, cocok untuk Keluarga.",beberapa kali inap gq layan tetap muas cocok keluarga,Several times GQ Layan inputive remains a family suitable
GDHY,KY,9.1,2018-06-20,"Makanannya enak, kamar luas dan pelayanannya ramah. Walaupun tergolong hotel lama",makan enak kamar luas layan ramah walaupun golong hotel lama,Eat delicious rooms spacious service friendly despite the old hotel
GDHY,BD,9.7,2018-06-18,Lokasi strategis. ke rumah tinggal koprol.,lokasi strategis rumah tinggal koprol,Strategic location of Koprol residence
GDHY,inggrid w. a.,6.2,2019-12-31,Kamar lembab. Penerangan kamar minim. Sprei selimut dan handuk warnanya sudah tidak putih. Perlu diganti biar terliat bersih. Paling minus di kulkasnya. Memang kulkasnya dingin. Tapi aromanya tidak sedap. Sampai tempat minum anak ikut bau. Sepertinya perlu dibersihkan untuk kulkasnya.,kamar lembab terang kamar minim sprei selimut handuk warna putih perlu ganti biar liat bersih paling minus kulkas memang kulkas dingin aroma sedap tempat minum anak ikut bau seperti perlu bersih kulkas,"Bright Rooms Bright Minimal Rooms Bedules of White Towels need to change so that they see the clean minus the refrigerator is a cold refrigerator, the aroma of delicious drinking place is smelly like the need to clean the refrigerator"
GDHY,WS,6.1,2019-07-22,"untuk pengalaman tidak menyenangkan nya... hari pertama kami dikasi kamar di lantai 2, kemudian pada hari kedua diminta harus pindah soalnya lantai 2 kosong tdk ada yg booking selain kamar kami.. kemudian pd hari kedua saya sdh menjelaskan kepada mbak resepsionis bahwa saya booking nya per satu malam di aplikasi online selama 3 malam dan sdh saya jelaskan sama mbak resepsionisnya pada waktu urus perpindahan kamar dr lantai 2 ke lantai 4 tetapi hari ketiga harus turun lg ke resepsionis utk update access key nya lg... selebihnya staffnya ramah2 koq, dan utk kamar masi oke lah walaupun exhaust fan yg di kamar lantai 4 tdk berfungsi... staff malamnya dengan ramah membantu saya mencari barang anak saya yg ketinggalan di kamar lantai 2... recommend utk keluarga ataupun business trip... terima kasih...",alam senang nya hari pertama kasi kamar lantai kemudian hari dua minta pindah soal lantai kosong pesan kamar kemudian hari dua jelas mbak resepsionis pesan nya per satu malam aplikasi online lama malam jelas sama mbak resepsionis waktu urus pindah kamar lantai lantai hari tiga turun resepsionis baru access key nya lebih staffnya ramah kok kamar mas oke lah walaupun exhaust fan kamar lantai fungsi staff malam ramah bantu cari barang anak tinggal kamar lantai recommend keluarga atau business trip terima kasih,"Alam is happy that the first day of the floor room, then two days asking to move to the empty floor or order the room then the two days are clear, the receptionist ordered per night the old online application is clearly the same as the receptionist when you move the floor room, the 3rd floor down the receptionist the staff is more friendly, how come the room is okay, even though the exhaust fan of the floor room function is friendly"
GDHY,bs,8.5,2019-07-01,"Tempat bersih, pelayanan juga baik, recommended buat menginap disini.",tempat bersih layan baik recommended buat inap sini,Clean place for good service recommended for stay here
GDHY,RW,6.6,2022-11-21,"Dua kali menginap AC sentral selalu mati, AC hanya keluar angin tidak dingin komplain alasan barusan maintenance.",kali inap ac sentral selalu mati ac keluar angin dingin komplain alas barusan maintenance,AC central times always dead AC out of cold wind complaints Alas Alas just now maintenance
GDHY,Yanti R.,8.8,2017-01-19,Kami benar-benar suka hotel ini dan selalu tinggal di sini ketika kita pergi ke Jogja.,benarbenar suka hotel selalu tinggal sini pergi jogja,really like the hotel always stay here to go jogja
GDHY,KN,9.7,2019-02-18,"Pertama, hotel ini bagus untuk menginap. Ketika Anda ingin tinggal di hotel. Dekorasi berkelas, pemandangannya bagus (di kamar saya). Kedua, lokasinya sempurna, di tengah kota sehingga Anda dapat menikmati pemandangan dari kamar Anda. Sempurna bagi saya 👌",pertama hotel bagus inap tinggal hotel dekorasi kelas pandang bagus kamar dua lokasi sempurna tengah kota nikmat pandang kamar sempurna,First Hotel Bagus Inap staying Hotel Decoration Class Pandang Bagus Room Two Perfect Location Middle Kota Delicious Perfect Rooms
GDHY,TL,9.7,2019-01-02,"Hotel GQ sangat bagus pas dan cocok dibilang bintang 4, kamar luas dan bersih pelayanan juga ramah, kami puas menginap di hotel ini, terima kasih GQ.",hotel gq sangat bagus pas cocok bilang bintang kamar luas bersih layan ramah puas inap hotel terima kasih gq,"Hotel GQ is very good when you are suitable to say the spacious room is clean, friendly service, satisfied with the hotel, thank you gq"
GDHY,RH,10.0,2019-10-20,"Sangat puas dan nyaman bermalam di grand quality, lorong bersih, staf ramah kamar bersih, kamar mandi bersih. Breakfast yang bagus, tapi sayang clear up agak lambat, jadi meja-meja masih banyak piring kotor, mungkin karena staf sedikit, untuk rasa cukup enak next time pasti saya akan kembali lagi bermalam di grand quality.",sangat puas nyaman malam grand quality lorong bersih staf ramah kamar bersih kamar mandi bersih breakfast bagus sayang clear up lambat jadi mejameja banyak piring kotor mungkin staf sedikit rasa cukup enak lanjut time malam grand quality,Very satisfied comfortable night grand quality clean staff friendly staff clean bathroom clean Breakfast good good dear Clear up slow so I have a lot of dirty plates maybe the staff is a little delicious.
GDHY,Andik K.,8.5,2018-12-24,"Bagus dan nyaman, next kembali lagi.",bagus nyaman lanjut,good comfortable continue
GDHY,IA,8.5,2018-05-21,Kami merasa puas tidurnya dan makan paginya.,rasa puas tidur makan pagi,satisfied sleeping breakfast
GDHY,Deni A. M.,9.4,2023-12-29,"Everything was great, cozy and clean room (520), and I was there 2 night and everyday there was cleaning, it just took so long in check in I have to wait 30 minutes (14.30) to get my room ready, breakfast need more variety of food because it's 4* hotels right it just need to improve in breakfast food, but the restaurant and the staff was very nice",everything was great cozy clean room i was there night everyday there was cleaning it just took so long in check in i have to wait minutes to get my room ready breakfast need more variety of food because its hotels right it just need to improve in breakfast food but the restaurant the staff was very bagus,everything was great cozy clean room I was there night everyday there was cleaning it just to store so long in I have to wait to wait minutes to get my room ready breakfast needs more variety of food because it is right but the restaurant the staff was Very good
GDHY,MT,8.5,2017-01-31,Lokasi bagus dan staf respon cepat.,lokasi bagus staf respon cepat,good location of fast response staff
GDHY,Se,7.0,2017-07-13,Design kamar kurang modern sehingga perlu di buat lebih modern lagi. Lobby sudah sangat bagus,design kamar kurang modern perlu buat lebih modern lobby sangat bagus,Modern room design needs to be made more modern lobby
GDHY,AA,8.4,2019-10-29,"Hotel masih layak dipakai. Tapi karpet di lorong baunya menyengat, musti di ganti.",hotel layak pakai karpet lorong bau sengat mesti ganti,Hotels Worthy of Wearing Carpet Hall Bau Singing Must Replace
GDHY,GN,10.0,2018-10-11,"Kamarnya luas sekali, pelayanannya terbaik, kebersihan juga wow, breakfastnya juga enak, seru menginap di sini.",kamar luas sekali layan baik bersih wow breakfastnya enak seru inap sini,"The room is very spacious, the good service is clean, the wow breakfast is delicious, it's fun here"
GDHY,HU,9.7,2018-06-22,"Secara keseluruhan tempat yang sangat baik untuk menginap, makanannya enak tapi variasinya kurang banyak untuk sekelas hotel yang sama",seluruh tempat sangat baik inap makan enak variasi kurang banyak kelas hotel sama,the whole place is very good inpatting to eat delicious variations of less hotel classes
GDHY,siti a.,10.0,2024-08-13,"Kamar luas terasa lux walaupun hotel lama tapi tetep terjaga kebersihan dan stafnya ramah pol, harga terbilang worth it banget sarapan pagi banyak pilihan semua enak tempat parkir banyak dan akses gampang pinggir jalan aja. Mantap pokoknya",kamar luas asa lux walaupun hotel lama tetep jaga bersih staf ramah pol harga bilang worth it banget sarap pagi banyak pilih semua enak tempat parkir banyak akses gampang pinggir jalan mantap pokok,"the room is wide, even though the old hotel is still cleaning, the staff is friendly, the price says worth it really, it is really good in the morning."
GDHY,SS,8.5,2019-11-06,"Kamar bersih, makanan enak, staf bagus.",kamar bersih makan enak staf bagus,Clean Room Eating Delicious Good Staff
GDHY,MS,9.7,2018-05-07,"Kamar bersih dan rapi, pelayanan bagus",kamar bersih rapi layan bagus,Clean room neat service good
GDHY,Thia,6.2,2024-04-12,"Kebersihan kamar oke. Tapi sabun batang abis ga di kasih lagi. Pelayanannya kurang oke. Tidak boleh pinjem piring, minta tolong panasin sate ayam gak niat sama sekali masih dingin. Kasur twin ga boleh di gabung, padahal hotel lain boleh dan malah ditawarin sama resepsionis yang biasanya asli ini aneh banget. Sarapan ga enak sama sekali rasa sosisnya sosis murahan gak kelas hotel cuma ketolong telor. Kurang vafiatif menunya dan kalo ada yg abis ga di refil ulang padahal masih jam 8 pagi. Ga ada aktivitas anak-anak sama sekali sayang banget. Malam hari ga ada live music padahal hari libur besar. Tolong dong manajemen memperbaiki sistemnya. Kolam renang juga airnya butek. Ini hotel lama di atur ulang malah bikin ga baik sayang sekali. Banyak yang bikin pengawasan lah sama tamu biar nambah masukan. Makasih.",bersih kamar oke sabun batang habis kasih layan kurang oke pinjem piring minta panasin sate ayam niat sama sekali dingin kasur twin gabung padahal hotel bahkan ditawarin sama resepsionis biasa asli aneh banget sarap enak sama sekali rasa sosis sosis murah kelas hotel cuma tolong telor kurang vafiatif menu kalau habis refil ulang padahal jam pagi aktivitas anakanak sama sekali sayang banget malam hari live music padahal hari libur besar dong manajemen baik sistem kolam renang air butek hotel lama atur ulang bahkan bikin baik sayang sekali banyak bikin awas lah sama tamu biar nambah masuk terima kasih,"Clean Room Okay Batang Soap, give us a service, okay, borrow a plate asking for hot chicken satay intention at all cold twin mattresses, even though the hotel is even offered by the ordinary receptionist, it's really strange, it is really good at all the cheap sausage sausage class, only the eggs are not vafiative, if you After refilling, even though the morning activities are totally a pity at night, live music at night, even though the big holiday is good management, the swimming pool system is the old hotel, the hotel is old, and it makes a lot of good, it's a lot to make a lot Watch out for guests to add to you, thank you"
GDHY,G,9.1,2018-08-18,"Semuanya nyaman, dati kamar sampai satapan.",semua nyaman dati kamar satapan,Everything is comfortable in the breakfast room
GDHY,ps,9.7,2018-10-10,"Pelayanannya top. petugasnya ramah. lokasinya dekat bandara, dekat tempat oleh oleh juga. makanan hotel enak. Siap kembali ke Yogya ke hotel tidak ada fasilitas antar bandara gratis. everything ia good quality.",layan top tugas ramah lokasi dekat bandara dekat tempat makan hotel enak siap yogya hotel fasilitas antar bandara gratis everything bagus quality,"Top Task Locations Location near the airport near the place to eat, a delicious hotel ready to yogya hotel, the airport facilities are free. Everything Bagus Quality"
GDHY,Ahmad S.,9.1,2018-03-08,lumayan strategis lokasi dekat dengan bandara Yogyakarta,lumayan strategis lokasi dekat bandara yogyakarta,quite strategic location near Yogyakarta airport
GDHY,eh,9.7,2018-08-03,"Lokasi bagus, makanan enak, pelayanan memuaskan.",lokasi bagus makan enak layan muas,good location to eat delicious services
GDHY,RW,9.7,2017-07-19,"Nice hotel, dekat dengan airport, dan ada layanan antar airport.",bagus hotel dekat airport layan antar airport,Bagus Hotel near Airport Layan Between Airport
GDHY,MUTIA A. C. K.,10.0,2024-05-15,"Sukak banget aku sama hotel ini jujur, kamar nya nyaman banget kasurnya bener bener empuk dan lembutt, beersih, wangii, makanannya juga enak, trus kemana mana deket, pelayanannya ramah bangett fo nya yang Mbak nya juga baik banget pas deposit kurang 50 karena ga ada cash dan atm jauh akhirnya di bolehinn baik bngt, trus dapet mini bar juga dan dapet free snack dan lain-lain pokoknya enak bngtt mau nginep sini lagii jujur recommended bngtt buat orang-orang yang dari jakarta mau staycation duh vibes kamarnya enak deh luas juga suka bngt, nanti juga mau aku upload di tiktok karenaa emng sebagus itu dan juga pool nya bersih jadi nyaman bngt udah lah ini hotel terbagus 😭🥰🥰🥰🥰🥰🥰✨",suka banget aku sama hotel jujur kamar nya nyaman banget kasur benar benar empuk lembutt beersih wangi makan enak terus mana dekat layan ramah bangett fo nya mbak nya baik banget pas deposit kurang cash atm jauh akhir bolehinn baik bngt terus mini bar free snack lainlain pokok enak bngtt mau inap sini lagi jujur recommended bngtt buat orangorang jakarta mau staycation aduh vibes kamar enak deh luas suka bngt mau aku upload tiktok karenaa memang bagus pool nya bersih jadi nyaman bngt lah hotel bagus ,"I really like the honest hotel, the room is very comfortable, the mattress is really soft, softly beerth, the fragrance, eating, it continues, which is very friendly. I want to stay here again honestly recommended for people for Jakarta people want to staycation, vibes room because it's good the pool is clean so it's really comfortable, a good hotel"
GDHY,S,8.5,2020-03-02,"Hotel yang bersih, pelayanannya sangat ramah, kamarnya juga bersih, cepat. mantap.",hotel bersih layan sangat ramah kamar bersih cepat mantap,Clean Layan Hotels are very friendly clean rooms fast fast
GDHY,ZA,8.4,2018-01-14,"Exhaust di kamar mandi 413, kotor sekali, sepertinya tidak pernah dibersihkan, makanan breakfastnya kurang mantap",exhaust kamar mandi kotor sekali seperti pernah bersih makan breakfastnya kurang mantap,exhaust the bathroom is very dirty like ever clean eating breakfast is not great
GDHY,IT,8.5,2017-05-18,"Kamar luas, nyaman, walaupun terkesan tua. Overall is good.",kamar luas nyaman walaupun kes tua overall is bagus,the spacious room is comfortable even though it's old overall is good
GDHY,Heru J.,6.0,2023-09-14,"Kami bertiga (saya, anak, dan istri) masuk kamar sudah malam dan mengantuk, jadi langsung tidur. Pagi hari setelah sarapan kami naik ke kamar, terus kami buka bed cover. Nggak nyangka sprei yang kami tiduri, ternyata tidak diganti. Malah ada bekas noda seperti bekas sperma dan percikan darah yang sudah mengering. Jijik banget! Baru ini pengalaman menginap hotel bintang 4, dapat seperti ini. Ini peringatan buat petugas kebersihan untuk jangan malas mengganti sprei walau sekilas nampak bersih. Sungguh kami jadi menyesal menginap di hotel ini.",tiga anak istri masuk kamar malam antuk jadi langsung tidur pagi hari sarap naik kamar terus buka bed cover nyangka sprei tidur nyata ganti bahkan bekas noda bekas sperma percik darah ering jijik banget baru alam inap hotel bintang ingat buat tugas bersih jangan malas ganti sprei kilas nampak bersih sungguh jadi sesal inap hotel,"Three children and wife entering the night room, so I go to sleep in the morning, I immediately go to the room and go up the room and open the bed cover. Really so regret the hotel inpatient"
GDHY,WA,9.7,2018-11-27,"Anda ingin memiliki kenangan menginap di yogya yang berkesan? Saya rekomendasikan GQ. Di sini saya bisa early check in, makanannya juga enak, ruangan kamar nyaman, staff bersahabat. Worth it antara fasilitas dan biaya yang harus dikeluarkan",milik kenang inap yogya kesan rekomendasi gq sini early check in makan enak ruang kamar nyaman staff sahabat worth it fasilitas biaya keluar,"belongs to the yogya inpatress, the impression of the recommended GQ here is Early Check in Delicious Rooms Comfortable Room Staff Worth IT Facilities Facilities Exit fees"
GDHY,S***i,8.8,2024-07-24,Memang kamar smoking tp terlalu bau rokok sekali. Banyak rambut di lantai Kmandi. Bagusnya kasur nyaman sekali. Sarapan enak dan banyak macamnya.,memang kamar smoking terlalu bau rokok sekali banyak rambut lantai kmandi bagus kasur nyaman sekali sarap enak banyak macam,"Indeed, smoking rooms are too smelly of cigarettes, a lot of kmandi floor hair is good, very comfortable mattress"
GDHY,Devy F.,6.0,2018-11-05,"Pelayanan sangat buruk sekali tenteng-tentang koper sendiri, dan check-in yang bertele-tele.",layan sangat buruk sekali tentengtentang koper sendiri checkin berteletele,service is very bad about your own luggage checkin berthkin
GDHY,IR,9.4,2023-07-02,"Kamarnya pakai karpet. Bagus. Aku dapat di harga 1,5. Pakai 2 kamar connecting room. Pesannya dadakan dan di hari minggu musim liburan bulan juli. Kalo lagi promo, bisa sampai 500ribuan. Besoknya uda 500ribuan tapi sayangnya kita udah mau ke kota lain besok. Hotelnya bagus. Lobi mewah. Kolam renang besar. Dapat breakfast buffet. Kamar ada bathtub. Nyaman sih di sini. Saran: toilet area kolam perlu direnovasi deh kayaknya. Ada area yang lumutan jadi kesannya malah ga terawat padahal cleaning service dimana-mana. Pelayanan staff ramah-ramah. Bakal kesini lagi kayaknya kalo ke Jogja walaupun agak jauh dari Malioboro. Sekitar setengah jam dari Malioboro. Tapi okelah. Suka sama kamarnya yang pakai karpet dan lobinya yang mewah",kamar pakai karpet bagus aku harga pakai kamar connecting room pesan dada hari minggu musim libur bulan juli kalau promo ribu besok ribu sayang mau kota besok hotel bagus lobi mewah kolam renang besar breakfast buffet kamar bathtub nyaman sih sini saran toilet area kolam perlu renovasi deh kayak area lumut jadi kesan bahkan awat padahal cleaning service dimanamana layan staff ramahramah bakal kesini kayak kalau jogja walaupun jauh malioboro tengah jam malioboro oke suka sama kamar pakai karpet lobi mewah,"Rooms wearing a good carpet I use the price of a room connecting room to order chest chest, the holiday season in July if the promo thousand tomorrow will want the city tomorrow the hotel is a good luxury lobby pool big buffet buffet room bathtub comfortable here Moss is the impression even Awat even though cleaning service where the friendly staff service will come here like Jogja even though Malioboro is far Malioboro okay like the room wearing a luxury lobby carpet"
GDHY,Z,10.0,2018-04-20,"Sangat nyaman dan bersih, service penjemputan on time.",sangat nyaman bersih service jemput on time,Very Comfortable Clean Service pick up on time
GDHY,Khoirulanam B. P.,9.7,2017-10-17,GQ nyaman dan suasananya tenang,gq nyaman suasana tenang,GQ comfortable calm atmosphere
GDHY,EP,9.1,2018-05-02,Hotel tua tetapi masih dalam kinerja tinggi dalam kualitas layanan,hotel tua kerja tinggi kualitas layan,Elder Hotel Work High quality services
GDHY,Widjanarko B.,9.7,2018-06-20,Layanan luar biasa dan staf yang rendah hati,layan luar biasa staf rendah hati,Extraordinary service staff humble
GDHY,DH,6.2,2018-12-31,"Pengalaman saya menginap disini pihak hotel (khususnya front office) kurang ramah. Untuk menu sarapan pagi biasa saja. Staffnya kurang membantu karena pada saat sebagian orang mau sarapan sisa piring-piring kotor dimeja belum dibersihkan sehingga mesti menunggu dibersihkan. Untuk kebersihan kamar oke, walaupun dapat kamar yang belum direnovasi. Wifinya sangat tidak bisa digunakan di kamar cuma bisa digunakan saat dekat dengan front office.",alam inap sini pihak hotel khusus front office kurang ramah menu sarap pagi biasa staffnya kurang bantu bagi orang mau sarap sisa piringpiring kotor meja bersih mesti tunggu bersih bersih kamar oke walaupun kamar renovasi wifinya sangat guna kamar cuma guna dekat front office,"Nature inpathy here the special hotel front office is not friendly to the morning menu, the usual staff is less helpful for people want to sap the remaining dirty plates, the clean table must wait to clean the room, ok"
GDHY,AM,9.1,2017-11-17,"Pelayanan cepat dan ramah, suasana tenang, kamar luas dan relarif bersih, ada kolam anak dan playground, puas menginap di GQ, tadinya cuma booking 3 malam eehh lanjut sampai 5 malam, hanya makanan perlu diperbaiki rasa dan variasinya.",layan cepat ramah suasana tenang kamar luas relarif bersih kolam anak playground puas inap gq tadi cuma pesan malam eehh lanjut malam makan perlu baik rasa variasi,"Fast Service Friendly calm atmosphere of a large room is relatively clean, the Pool of Playground Children is satisfied with gq just ordered the night eehh. Continue to eating night, it needs to be good variation"
GDHY,Iman H.,8.5,2017-02-07,Pelayanannya ramah dan sarapannya lengkap,layan ramah sarap lengkap,Complete Neurological Services
GDHY,Taupan A. P.,9.1,2024-04-25,Ini standar hotel bintang 4. ⭐.,standar hotel bintang ,Standard Hotel Star
GDHY,Amir S.,9.7,2018-09-10,"Lokasi bagus, kamar besar dan bersih.",lokasi bagus kamar besar bersih,good location of a large large room
GDHY,Ary D.,8.8,2020-03-05,Hotelnya bagus meskipun bisa kita lihat kalau ini adalah hotel lama. pelayanannya sangat baik. Kamarnya juga sangat sesuai dengan permintaan. Menu sarapannya bisa dikatakan sedikit padahal ini hotel bintang. 4. overall hotel ini nyaman dan enak untuk ditempati.,hotel bagus meski lihat kalau hotel lama layan sangat baik kamar sangat sesuai minta menu sarap kata sedikit padahal hotel bintang overall hotel nyaman enak tempat,"good hotel even though see that the old hotel service is very good rooms very suitable asking for a little gave menu a little even though the star hotel overalls are comfortable, delicious place"
GDHY,HP,6.0,2017-10-29,"Hotelnya kurang bagus di kamar banyak serangga, handuknya sobek, karpetnya berbau, tempat tidur tidak nyaman.",hotel kurang bagus kamar banyak serangga handuk sobek karpet bau tempat tidur nyaman,Hotel is not good room lots of insects towel torn carpet smells of comfortable beds
GDHY,Lukman R.,8.5,2017-04-25,Menginap di GQ anak-anak senang bermain dan berenang. Pelayanan memuaskan.,inap gq anakanak senang main renang layan muas,inpathy children like to play swimming uas services
GDHY,Ariawan I.,9.7,2018-08-10,"Tempatnya sih menyenangkan, dengan kamar yang luas, dan ramah-ramah-sana staffnya oke deh pokoknya.",tempat sih senang kamar luas ramahramahsana staffnya oke deh pokok,a place to love the spacious room friendly staff is okay
GDHY,FK,9.4,2018-02-07,"Pelayanan yang sangat ramah, serta akses dekat dengan bandara.",layan sangat ramah akses dekat bandara,Layan is very friendly access near the airport
GDHY,B,6.0,2019-01-09,"Pada saat sarapan pagi minta tolong diantar ke room, servicenya berbelit-belit padahal saya jika harus bayar juga mau loh atau petugasnya pasti saya akan beri tip.",sarap pagi minta antar room servicenya berbelitbelit padahal bayar mau loh tugas beri tip,Breakfast Morning Ask for the room service to be convoluted even though I pay for the task to give a tip
GDHY,SR,8.4,2017-02-22,"Hotelnya dekat dengan bandara, suasananya tenang, ada layanan antar ke bandara tapi agak jauh dengan pusat perbelanjaan.",hotel dekat bandara suasana tenang layan antar bandara jauh pusat belanja,hotel near airport is calm atmosphere service between airports far shopping centers
GDHY,ap,10.0,2018-10-15,"Lokasi strategis, kamar bersih dan nyaman, makanan yang disajikan cukup menggugah selera. Overall oke nih hotel.",lokasi strategis kamar bersih nyaman makan saji cukup gugah selera overall oke hotel,Strategic Location of Clean Room Comfortable Eating Saji is quite adherent
GDHY,Faqihudin,9.4,2017-05-02,"Beberapa alat seperti pengering rambut dan pemanas air untuk membuat kopi atau teh ternyata rusak, tidak berfungsi.",beberapa alat ering rambut panas air buat kopi kakak perempuan nyata rusak fungsi,some hot hair with the water for the sister's coffee is real damaged
GDHY,EY,8.5,2018-02-19,Saya suka hotel ini. Para stafnya sopan. Ruangan itu bersih dan nyaman. Aku bisa melihat berbagai macam barang khas jawa dan itu unik. Walaupun terlihat hotel tua tapi secara keseluruhan aku menyukainya.,suka hotel staf sopan ruang bersih nyaman aku lihat bagai macam barang khas jawa unik walaupun lihat hotel tua seluruh aku suka,Like Hotel Staff polite staff Clean comfortable room I see like a kind of unique Javanese item even though I see an old hotel all I like
